set,value
s,0.5445795655250549
s0,0.9229410886764526
s1,0.5466188788414001
s2,0.6775763630867004
s3,0.5839712619781494
s4,-0.6035993099212646
s5,0.7807356119155884
s6,0.6134581565856934
s7,0.5705356001853943
s8,0.5685290694236755
s9,-0.9765739440917969
s10,0.5957927107810974
s11,0.5856594443321228
s12,-0.5722723007202148
s13,0.5518526434898376
s01,0.9479206800460815
s02,0.901826798915863
s03,0.9356324076652527
s04,0.6535548567771912
s05,0.95238196849823
s06,0.9384519457817078
s07,0.9147512912750244
s08,0.9537248611450195
s09,-0.8811666965484619
s010,0.9439854621887207
s011,0.9265390038490295
s012,0.7845392227172852
s013,0.7855729460716248
s12,0.7844609618186951
s13,0.6285924911499023
s14,-0.7626181244850159
s15,0.9016103744506836
s16,0.6559703350067139
s17,0.6246235370635986
s18,0.627285361289978
s19,-0.9732024669647217
s110,0.6997022032737732
s111,0.7118575572967529
s112,-0.7128571271896362
s113,-0.5024222731590271
s23,0.6548978090286255
s24,-0.6035023331642151
s25,0.8330134749412537
s26,0.809964120388031
s27,0.686671257019043
s28,0.843605637550354
s29,-0.8658196330070496
s210,0.8908530473709106
s211,0.5947794914245605
s212,0.568088173866272
s213,0.620232343673706
s34,-0.757623016834259
s35,0.8384191989898682
s36,0.6222304105758667
s37,0.6020444631576538
s38,0.6532464623451233
s39,-0.9337968230247498
s310,0.625055193901062
s311,0.6282808184623718
s312,-0.5267397165298462
s313,0.5841811895370483
s45,-0.6954885125160217
s46,-0.6214656233787537
s47,-0.6814978718757629
s48,-0.7871230244636536
s49,-0.696769654750824
s410,-0.6312597990036011
s411,-0.560273289680481
s412,-0.7402870655059814
s413,-0.6662374138832092
s56,0.6670090556144714
s57,0.729138970375061
s58,0.9138316512107849
s59,-0.9522449970245361
s510,0.848960816860199
s511,0.8514575362205505
s512,0.6785339117050171
s513,0.5945590138435364
s67,0.7446913719177246
s68,0.6148305535316467
s69,-0.9764814972877502
s610,0.5886814594268799
s611,0.5665267705917358
s612,-0.6283716559410095
s613,0.5938705801963806
s78,0.5825854539871216
s79,-0.9889274835586548
s710,0.6339676380157471
s711,-0.6821026802062988
s712,-0.9279336929321289
s713,0.5893198251724243
s89,-0.9956585168838501
s810,0.6288325190544128
s811,0.5754386782646179
s812,-0.9220031499862671
s813,0.5675659775733948
s910,-0.9672085046768188
s911,-0.925392210483551
s912,-0.9808185696601868
s913,-0.9394596219062805
s1011,0.674022376537323
s1012,0.5588936805725098
s1013,0.6273534893989563
s1112,0.5404250025749207
s1113,0.5206902027130127
s1213,-0.5126914978027344
s012,0.9542434215545654
s013,0.9533122181892395
s014,0.6694304943084717
s015,0.9644574522972107
s016,0.917959451675415
s017,0.9433576464653015
s018,0.9270777106285095
s019,-0.9618420004844666
s0110,0.9560924768447876
s0111,0.9608551859855652
s0112,0.7998325228691101
