set,value
s,0.5445795655250549
s0,0.5685290694236755
s1,0.6347614526748657
s2,0.5738842487335205
s3,0.9637828469276428
s4,0.6343054175376892
s5,0.6708885431289673
s6,0.6141089797019958
s7,0.6708885431289673
s8,0.5796648859977722
s9,0.5705356001853943
s10,0.6017014980316162
s11,0.6345420479774475
s12,0.6708885431289673
s13,0.6102818846702576
s01,0.5943920612335205
s02,0.5826930999755859
s03,0.9827426671981812
s04,0.7157214879989624
s05,0.5100125670433044
s06,0.5880667567253113
s07,0.5100125670433044
s08,0.5322365760803223
s09,0.5655868649482727
s010,0.5843000411987305
s011,0.5608990788459778
s012,0.5100125670433044
s013,0.5992019772529602
s12,0.6933457851409912
s13,0.973912239074707
s14,0.8434394001960754
s15,0.5603368282318115
s16,0.6609671711921692
s17,0.5603368282318115
s18,0.6330654621124268
s19,0.7157114148139954
s110,0.7641668319702148
s111,0.7528071999549866
s112,0.5603368282318115
s113,0.7552173137664795
s23,0.9839553236961365
s24,0.7457568049430847
s25,-0.5240967869758606
s26,0.5249061584472656
s27,-0.5240967869758606
s28,0.5521892309188843
s29,0.5702838897705078
s210,0.6049108505249023
s211,0.8002899289131165
s212,-0.5240967869758606
s213,0.6152567267417908
s34,0.9672466516494751
s35,0.956491231918335
s36,0.9257140755653381
s37,0.956491231918335
s38,0.9745356440544128
s39,0.9728386998176575
s310,0.9626160860061646
s311,0.9782865047454834
s312,0.956491231918335
s313,0.9166449904441833
s45,0.7243180871009827
s46,-0.5555052161216736
s47,0.7243180871009827
s48,0.7042873501777649
s49,-0.5050848126411438
s410,0.5155686140060425
s411,0.851136326789856
s412,0.7243180871009827
s413,0.8555809259414673
s56,0.7533555626869202
s57,0.580791175365448
s58,0.6784966588020325
s59,0.810905933380127
s510,0.742931604385376
s511,0.8307775259017944
s512,0.580791175365448
s513,0.6734521985054016
s67,-0.6538800597190857
s68,0.5552241206169128
s69,0.5864852070808411
s610,0.5139680504798889
s611,0.8594632744789124
s612,-0.6538800597190857
s613,0.8678128719329834
s78,0.6784966588020325
s79,0.810905933380127
s710,0.742931604385376
s711,0.8307775259017944
s712,0.580791175365448
s713,0.6734521985054016
s89,0.6128697991371155
s810,0.6391943693161011
s811,0.777925968170166
s812,0.6237002611160278
s813,0.6124465465545654
s910,0.772348165512085
s911,0.7111730575561523
s912,0.7231718301773071
s913,0.5707917809486389
s1011,0.8128568530082703
s1012,-0.5505553483963013
s1013,0.6993690729141235
s1112,0.8322332501411438
s1113,0.9019256234169006
s1213,0.6734521985054016
s012,0.6359636187553406
s013,0.9751030802726746
s014,0.7837618589401245
s015,0.6639607548713684
s016,0.6099616885185242
s017,0.6639607548713684
s018,0.6898876428604126
s019,0.7398599982261658
s0110,0.665076732635498
s0111,0.8063890933990479
s0112,0.6639607548713684
s0113,0.7865809202194214
s023,0.9909817576408386
s024,0.8694607019424438
s025,-0.5320948362350464
s026,0.5762839913368225
s027,-0.5320948362350464
s028,-0.529666543006897
s029,-0.5093262791633606
s0210,0.6968765258789062
s0211,0.886924684047699
s0212,-0.5320948362350464
s0213,0.6696082949638367
s034,0.9788620471954346
s035,0.9855851531028748
s036,0.9364298582077026
s037,0.9855851531028748
s038,0.9904507994651794
s039,0.9906256198883057
s0310,0.9827274680137634
s0311,0.9887683391571045
s0312,0.9855851531028748
s0313,0.9665514230728149
s045,0.8088632822036743
s046,0.6529505252838135
s047,0.8088632822036743
s048,0.837860643863678
s049,0.6218405365943909
s0410,0.583920955657959
s0411,0.8815803527832031
s0412,0.8088632822036743
s0413,0.7701160907745361
s056,0.6061986088752747
s057,0.524424135684967
s058,0.5656819343566895
s059,0.5023302435874939
s0510,0.60528963804245
s0511,0.7564569711685181
s0512,0.524424135684967
s0513,0.6308600306510925
s067,-0.5409602522850037
s068,0.6593335270881653
s069,0.581315815448761
s0610,0.5993292927742004
s0611,0.8980414867401123
s0612,-0.5409602522850037
s0613,0.8579615354537964
s078,0.5656819343566895
s079,0.5023302435874939
s0710,0.60528963804245
s0711,0.7564569711685181
s0712,0.524424135684967
s0713,0.6308600306510925
s089,0.5856617093086243
s0810,0.695993185043335
s0811,0.6762822866439819
s0812,0.6382606029510498
s0813,-0.5446383953094482
s0910,0.752819299697876
s0911,0.8091931343078613
s0912,0.6586323380470276
s0913,-0.5004940032958984
s01011,0.8776224851608276
s01012,0.5751869082450867
s01013,0.6906998753547668
s01112,0.6697666645050049
s01113,0.9518892765045166
s01213,0.6308600306510925
s123,0.9900918006896973
s124,0.8681730031967163
s125,0.65476393699646
s126,0.6445693969726562
s127,0.65476393699646
s128,0.7103592753410339
s129,0.8114397525787354
s1210,0.7751697301864624
s1211,0.90421062707901
s1212,0.65476393699646
s1213,0.6807741522789001
s134,0.9542231559753418
s135,0.9753832221031189
s136,0.9424067139625549
s137,0.9753832221031189
s138,0.9853709936141968
s139,0.9840545058250427
s1310,0.9767425656318665
s1311,0.9862233996391296
s1312,0.9753832221031189
s1313,0.9268820881843567
s145,0.8660966753959656
s146,0.7206545472145081
s147,0.8660966753959656
s148,0.838629424571991
s149,0.727368950843811
s1410,0.7178945541381836
s1411,0.9317447543144226
s1412,0.8660966753959656
s1413,0.9008419513702393
s156,0.5975886583328247
s157,0.5518513321876526
s158,0.6088594794273376
s159,0.6635685563087463
s1510,0.7104901671409607
s1511,0.751035213470459
s1512,0.5518513321876526
s1513,0.6544345617294312
s167,0.5943014025688171
s168,0.7716516852378845
s169,0.6942934989929199
s1610,0.6773471832275391
s1611,0.8871325850486755
s1612,0.5943014025688171
s1613,0.8511063456535339
s178,0.6088594794273376
s179,0.6635685563087463
s1710,0.7104901671409607
s1711,0.751035213470459
