set,value
s,0.5445795655250549
s0,0.5466188788414001
s1,0.5839712619781494
s2,0.5386689901351929
s3,-0.9535673260688782
s4,-0.5963529348373413
s5,0.5466188788414001
s6,-0.6611737608909607
s7,0.5839712619781494
s8,-0.6035993099212646
s9,0.5985642671585083
s10,0.5685290694236755
s11,0.6539950966835022
s12,0.8988435864448547
s13,0.5731838941574097
s01,0.6285924911499023
s02,0.5615336894989014
s03,-0.9208221435546875
s04,-0.7615662217140198
s05,0.5893236994743347
s06,-0.8183237314224243
s07,0.6285924911499023
s08,-0.7626181244850159
s09,0.979949951171875
s010,0.627285361289978
s011,-0.5296727418899536
s012,0.9496638774871826
s013,0.6941313147544861
s12,0.5370997786521912
s13,-0.8982125520706177
s14,-0.5661542415618896
s15,0.6981713771820068
s16,-0.7141819596290588
s17,0.580228328704834
s18,-0.757623016834259
s19,0.5400097966194153
s110,0.6532464623451233
s111,0.5960323214530945
s112,0.7950159907341003
s113,0.699535071849823
s23,-0.9600958228111267
s24,-0.7206100225448608
s25,0.5054149627685547
s26,-0.6319427490234375
s27,0.5010230541229248
s28,-0.5758715271949768
s29,-0.5549857020378113
s210,-0.558948814868927
s211,0.5518248081207275
s212,0.7716576457023621
s213,-0.5139294266700745
s34,-0.7571829557418823
s35,-0.9520794153213501
s36,-0.8661490082740784
s37,-0.8832740187644958
s38,-0.9510011672973633
s39,-0.977912962436676
s310,-0.9731693863868713
s311,-0.9450631141662598
s312,-0.9661029577255249
s313,-0.9712638854980469
s45,-0.6163990497589111
s46,-0.7482710480690002
s47,-0.530609667301178
s48,-0.7865886688232422
s49,-0.5888160467147827
s410,-0.7361553311347961
s411,-0.6886696815490723
s412,0.6178397536277771
s413,-0.6251581311225891
s56,-0.8183237314224243
s57,0.6285924911499023
s58,-0.7626181244850159
s59,0.979949951171875
s510,0.627285361289978
s511,-0.5296727418899536
s512,0.9496638774871826
s513,0.6941313147544861
s67,-0.7845649123191833
s68,-0.8116079568862915
s69,-0.838779628276825
s610,-0.879472553730011
s611,-0.7061136960983276
s612,-0.7928723096847534
s613,-0.9185343980789185
s78,-0.757623016834259
s79,0.5400097966194153
s710,0.6532464623451233
s711,0.5960323214530945
s712,0.7950159907341003
s713,0.699535071849823
s89,-0.8195966482162476
s810,-0.7871230244636536
s811,-0.6408786177635193
s812,-0.8613787889480591
s813,-0.918064296245575
s910,0.642824113368988
s911,0.5858572125434875
s912,0.7834085822105408
s913,-0.6620725989341736
s1011,-0.5415638089179993
s1012,0.9046977162361145
s1013,0.5816123485565186
s1112,0.8062142133712769
s1113,0.6712284684181213
s1213,0.9427002668380737
s012,0.5678189396858215
s013,-0.911297082901001
s014,-0.5467911958694458
s015,0.6787986755371094
s016,-0.7260670065879822
s017,0.5274562239646912
s018,-0.8433021306991577
s019,0.779900312423706
s0110,0.6549269556999207
s0111,-0.5425634980201721
s0112,0.8708513379096985
s0113,0.6269724369049072
s023,-0.9623936414718628
s024,-0.810940682888031
s025,0.5545984506607056
s026,-0.7906938791275024
s027,-0.5202980637550354
s028,-0.6748433709144592
s029,0.7167595624923706
s0210,0.6576042175292969
s0211,0.5384398102760315
s0212,0.9607363343238831
s0213,0.7536781430244446
s034,-0.8830816149711609
s035,-0.9479124546051025
s036,-0.902938723564148
s037,-0.8800196051597595
s038,-0.9038050770759583
s039,-0.9624474048614502
s0310,-0.9736422896385193
s0311,-0.8996150493621826
s0312,-0.9238904118537903
s0313,-0.9588170647621155
s045,-0.7398601770401001
s046,-0.8513641953468323
s047,-0.6940063834190369
s048,-0.8124901056289673
s049,0.7761896252632141
s0410,-0.7923246622085571
s0411,-0.7213767170906067
s0412,0.7322592735290527
s0413,-0.5659506916999817
s056,-0.8427115678787231
s057,0.7086769342422485
s058,-0.8225339651107788
s059,0.9823415279388428
s0510,0.816912829875946
s0511,-0.5646286606788635
s0512,0.9601060748100281
s0513,0.8293157815933228
s067,-0.8454404473304749
s068,-0.868756890296936
s069,-0.9187964797019958
s0610,-0.8749713897705078
