set,value
s,0.5445795655250549
s0,0.5466188788414001
s1,-0.5280671715736389
s2,0.5738842487335205
s3,-0.6278349161148071
s4,0.6017014980316162
s5,0.5738842487335205
s6,0.5479722619056702
s7,0.6151667237281799
s8,0.6438002586364746
s9,0.5416128039360046
s10,0.734510600566864
s11,0.7602056860923767
s12,0.5466188788414001
s13,0.9459919333457947
s01,0.825294554233551
s02,0.6235092878341675
s03,-0.7141197323799133
s04,0.7038669586181641
s05,0.6235092878341675
s06,0.6836957335472107
s07,0.5378267168998718
s08,0.7092302441596985
s09,0.5709877014160156
s010,0.6341175436973572
s011,0.7302820682525635
s012,0.5893236994743347
s013,0.9437060952186584
s12,0.7494935989379883
s13,-0.724236249923706
s14,0.5704593062400818
s15,0.7494935989379883
s16,-0.5816270709037781
s17,0.6478708386421204
s18,0.8223803043365479
s19,0.6876126527786255
s110,0.5261535048484802
s111,0.881393313407898
s112,0.7934574484825134
s113,0.9227724671363831
s23,-0.5959532856941223
s24,0.6049108505249023
s25,0.5716769695281982
s26,0.5726613402366638
s27,0.6482704281806946
s28,0.7645631432533264
s29,0.5423872470855713
s210,0.7478832602500916
s211,0.6167299747467041
s212,0.6110943555831909
s213,0.9398090839385986
s34,-0.595259964466095
s35,-0.6059553027153015
s36,-0.5796265602111816
s37,-0.6512013673782349
s38,-0.7181469798088074
s39,-0.6038998365402222
s310,-0.779283344745636
s311,-0.6184132695198059
s312,-0.6792727112770081
s313,0.620526909828186
s45,0.6521332859992981
s46,0.732948899269104
s47,0.7135271430015564
s48,0.7818379402160645
s49,0.5531545281410217
s410,0.8467408418655396
s411,0.6619470715522766
s412,0.8064729571342468
s413,0.894710123538971
s56,0.5726613402366638
s57,0.6482704281806946
s58,0.7645631432533264
s59,0.5423872470855713
s510,0.7478832602500916
s511,0.6167299747467041
s512,0.6110943555831909
s513,0.9398090839385986
s67,0.5422818064689636
s68,0.7473311424255371
s69,0.6992262005805969
s610,0.6864547729492188
s611,0.8121627569198608
s612,0.5989840626716614
s613,0.8997780084609985
s78,0.7914739847183228
s79,0.5678848624229431
s710,0.7194689512252808
s711,0.7435293197631836
s712,0.6050438284873962
s713,0.8138641715049744
s89,0.586632251739502
s810,0.8058754205703735
s811,0.924742579460144
s812,0.7170841097831726
s813,0.907500684261322
s910,0.7602347135543823
s911,0.5633673071861267
s912,0.5871556997299194
s913,0.8701188564300537
s1011,0.900394856929779
s1012,0.6797017455101013
s1013,0.9130147695541382
s1112,0.8504668474197388
s1113,0.9865896701812744
s1213,0.9437060952186584
s012,0.8180373311042786
s013,-0.6585352420806885
s014,0.8986889719963074
s015,0.8180373311042786
s016,0.8065152764320374
s017,0.7321085929870605
s018,0.9333110451698303
s019,0.7800216674804688
s0110,0.6828643083572388
s0111,0.9559316635131836
s0112,0.9043992757797241
s0113,0.9590488076210022
s023,-0.7699908018112183
s024,0.8127362728118896
s025,0.6051828861236572
s026,0.6718916296958923
s027,0.6821200251579285
s028,0.9055694937705994
s029,0.5234960913658142
s0210,0.6687793731689453
s0211,0.6073659062385559
s0212,0.7329158186912537
s0213,0.9263631105422974
s034,-0.6665826439857483
s035,-0.6443915367126465
s036,-0.5786547660827637
s037,-0.7014710903167725
s038,-0.6689060926437378
s039,-0.7030205130577087
s0310,-0.7881620526313782
s0311,-0.7514883875846863
s0312,-0.7663021683692932
s0313,0.8136833906173706
s045,0.7193617224693298
s046,0.7665010094642639
s047,0.7417991161346436
s048,0.9002360105514526
s049,0.6183649897575378
s0410,0.7652727961540222
s0411,0.7595155835151672
s0412,0.8299508094787598
s0413,0.9239577651023865
s056,0.6718916296958923
s057,0.6821200251579285
s058,0.9055694937705994
s059,0.5234960913658142
s0510,0.6687793731689453
s0511,0.6073659062385559
s0512,0.7329158186912537
s0513,0.9263631105422974
s067,0.7929803133010864
s068,0.860834002494812
s069,0.7690508365631104
s0610,0.700764536857605
s0611,0.9018908739089966
s0612,0.762729823589325
s0613,0.9364599585533142
s078,0.7065573930740356
s079,0.5413615107536316
