set,value
s,0.5445795655250549
s0,-0.6996848583221436
s1,0.730897068977356
s2,0.6347614526748657
s3,0.504665195941925
s4,0.5738842487335205
s5,0.5937235951423645
s6,0.5659477710723877
s7,0.8370525240898132
s8,-0.7938938736915588
s9,-0.6225227117538452
s10,0.6216180920600891
s11,0.6017014980316162
s12,0.5738842487335205
s13,0.7166590094566345
s01,-0.5903880596160889
s02,-0.5066195130348206
s03,-0.7411371469497681
s04,-0.7384519577026367
s05,-0.7656059265136719
s06,-0.8092631101608276
s07,-0.9258744716644287
s08,-0.8816007971763611
s09,-0.8102430701255798
s010,-0.8436773419380188
s011,-0.8150909543037415
s012,-0.7384519577026367
s013,-0.6503449082374573
s12,0.8402875065803528
s13,0.5740590691566467
s14,0.8353609442710876
s15,0.7683594822883606
s16,0.6953811049461365
s17,-0.5137799978256226
s18,-0.7879406213760376
s19,0.5917088389396667
s110,0.7530425786972046
s111,0.8126540780067444
s112,0.8353609442710876
s113,0.7062124609947205
s23,0.6681497693061829
s24,0.6933457851409912
s25,0.7899379134178162
s26,0.7477997541427612
s27,0.5962755680084229
s28,-0.5666055083274841
s29,0.5718865990638733
s210,0.6243117451667786
s211,0.7641668319702148
s212,0.6933457851409912
s213,0.7652149200439453
s34,-0.5105982422828674
s35,0.6822482943534851
s36,-0.5993496775627136
s37,-0.6091795563697815
s38,-0.6966464519500732
s39,-0.5578005909919739
s310,-0.5823929905891418
s311,0.51654052734375
s312,-0.5105982422828674
s313,0.5266212821006775
s45,0.8694155216217041
s46,0.5559847354888916
s47,0.5358387231826782
s48,-0.7037421464920044
s49,0.5905371308326721
s410,0.5569090843200684
s411,0.6049108505249023
s412,0.5716769695281982
s413,0.7669022679328918
s56,0.7163922190666199
s57,0.5674654245376587
s58,-0.6503825187683105
s59,0.533478856086731
s510,0.7608932256698608
s511,-0.7131833434104919
s512,0.6037490963935852
s513,0.8304939866065979
s67,-0.6111461520195007
s68,-0.764184296131134
s69,-0.5105072855949402
s610,-0.5460142493247986
s611,0.5673654079437256
s612,0.6071381568908691
s613,0.7610021829605103
s78,0.6107262372970581
s79,0.6750631928443909
s710,0.8815732002258301
s711,0.8947777152061462
s712,0.9124781489372253
s713,0.8855887055397034
s89,-0.9340302348136902
s810,-0.6847899556159973
s811,-0.8962407112121582
s812,-0.8333873748779297
s813,-0.5337963700294495
s910,-0.620092511177063
s911,-0.7747753858566284
s912,-0.641294002532959
s913,-0.5647777915000916
s1011,0.6371241211891174
s1012,0.5436021089553833
