set,value
s,0.005449522317246267
s0,0.005154351431003898
s1,0.03236789162001955
s2,0.005449522317246267
s3,0.002187805733554892
s4,0.006295721487094132
s5,0.00453089090941988
s6,0.005449522317246267
s7,0.01696733973147829
s8,0.0055094646308714275
s9,0.005449522317246267
s10,0.005449522317246267
s11,0.004639608892776565
s12,0.006902272035324688
s13,0.004523232189910161
s01,0.03304716005245557
s02,0.005154351431003898
s03,0.0018666969388520375
s04,0.0019372911837338672
s05,0.0033250298617582548
s06,0.005154351431003898
s07,0.01835027798086195
s08,0.005211064008318751
s09,0.005154351431003898
s010,0.005154351431003898
s011,0.005392669397559285
s012,0.0065289301847753405
s013,0.004744920723931479
s12,0.03236789162001955
s13,0.012751455749547919
s14,0.03855634152816698
s15,0.027384839654661142
s16,0.03236789162001955
s17,0.06068345104358292
s18,0.032714184563851584
s19,0.03236789162001955
s110,0.03236789162001955
s111,0.027104179671022327
s112,0.04587232629333383
s113,0.026990284642290224
s23,0.002187805733554892
s24,0.006295721487094132
s25,0.00453089090941988
s26,0.005449522317246267
s27,0.01696733973147829
s28,0.0055094646308714275
s29,0.005449522317246267
s210,0.005449522317246267
s211,0.004639608892776565
s212,0.006902272035324688
s213,0.004523232189910161
s34,0.0027155062136827
s35,0.001970365260815986
s36,0.002187805733554892
s37,0.0033383547472589114
s38,0.002211950414237599
s39,0.002187805733554892
s310,0.002187805733554892
s311,0.0017507001017835354
s312,0.002773462222389534
s313,0.001984589184183901
s45,0.005966715529975111
s46,0.006295721487094132
s47,0.018118102083772177
s48,0.006551346645753725
s49,0.006295721487094132
s410,0.006295721487094132
s411,0.0053607229752381785
s412,0.007053943906442721
s413,0.0052263533258429945
s56,0.00453089090941988
s57,0.008517244703237786
s58,0.004580775227728897
s59,0.00453089090941988
s510,0.00453089090941988
s511,0.0037762564452409235
s512,0.006156835109419768
s513,0.0037601560828220085
s67,0.01696733973147829
s68,0.0055094646308714275
s69,0.005449522317246267
s610,0.005449522317246267
s611,0.004639608892776565
s612,0.006902272035324688
s613,0.004523232189910161
s78,0.017151788015611166
s79,0.01696733973147829
s710,0.01696733973147829
s711,0.006648985351595798
s712,0.02142440007992389
s713,0.01322066407806533
s89,0.0055094646308714275
s810,0.0055094646308714275
s811,0.004690684536967025
s812,0.006978081829619229
s813,0.00457303257441228
s910,0.005449522317246267
s911,0.004639608892776565
s912,0.006902272035324688
s913,0.004523232189910161
s1011,0.004639608892776565
s1012,0.006902272035324688
s1013,0.004523232189910161
s1112,0.005709434128486077
s1113,0.003850451943616938
s1213,0.00573047155320098
s012,0.03304716005245557
s013,0.011515309572801653
s014,0.01112213611944468
s015,0.021812991611120304
s016,0.03304716005245557
s017,0.0702885767122747
s018,0.03340046940636262
s019,0.03304716005245557
s0110,0.03304716005245557
s0111,0.033830797582204024
s0112,0.046821283937747975
s0113,0.030489997000337006
s023,0.0018666969388520375
s024,0.0019372911837338672
s025,0.0033250298617582548
s026,0.005154351431003898
s027,0.01835027798086195
s028,0.005211064008318751
s029,0.005154351431003898
s0210,0.005154351431003898
s0211,0.005392669397559285
s0212,0.0065289301847753405
s0213,0.004744920723931479
s034,0.0011428929650490588
s035,0.002519142327278083
s036,0.0018666969388520375
s037,0.0028025651954350266
s038,0.0018873045573963058
s039,0.0018666969388520375
s0310,0.0018666969388520375
s0311,0.001456941878891547
s0312,0.002366599281803488
s0313,0.0017941623639334849
s045,0.0024548918659102743
s046,0.0019372911837338672
s047,0.01241369215423772
s048,0.0020163100888770068
s049,0.0019372911837338672
s0410,0.0019372911837338672
s0411,0.0020271673882189967
s0412,0.0021717551753454153
s0413,0.0017829464308226257
s056,0.0032036484395197894
s057,0.0097229187759165
s058,0.0033616826942573035
s059,0.0033250298617582548
s0510,0.0033250298617582548
s0511,0.003794775750919905
s0512,0.004147639903128852
s0513,0.003060462447563553
s067,0.01835027798086195
s068,0.005211064008318751
s069,0.005154351431003898
s0610,0.005154351431003898
s0611,0.005392669397559285
s0612,0.0065289301847753405
s0613,0.004744920723931479
s078,0.01854947620878591
s079,0.01835027798086195
s0710,0.01835027798086195
s0711,0.008066835277578524
