set,value
s,0.005449522317246267
s0,0.0043888293931190585
s1,0.03236789162001955
s2,0.005449522317246267
s3,0.008457619031596105
s4,0.004006133698368062
s5,0.005449522317246267
s6,0.005449522317246267
s7,0.00911926464660331
s8,0.010898274712467374
s9,0.014978823929327454
s10,0.005449522317246267
s11,0.005449522317246267
s12,0.006902272035324688
s13,0.010388838602825719
s01,0.02506178430362211
s02,0.0043888293931190585
s03,0.00622624541194611
s04,0.0030374997545205016
s05,0.0043888293931190585
s06,0.0043888293931190585
s07,0.00861981047051407
s08,0.006684886015623222
s09,0.008622793818251524
s010,0.0043888293931190585
s011,0.0043888293931190585
s012,0.005560397353563472
s013,0.00864089121054121
s12,0.03236789162001955
s13,0.05885136072622365
s14,0.023088530495114626
s15,0.03236789162001955
s16,0.03236789162001955
s17,0.07689976538774748
s18,0.10273513766678283
s19,0.08749173239436756
s110,0.03236789162001955
s111,0.03236789162001955
s112,0.04587232629333383
s113,0.060227870873075746
s23,0.008457619031596105
s24,0.004006133698368062
s25,0.005449522317246267
s26,0.005449522317246267
s27,0.00911926464660331
s28,0.010898274712467374
s29,0.014978823929327454
s210,0.005449522317246267
s211,0.005449522317246267
s212,0.006902272035324688
s213,0.010388838602825719
s34,0.0055253838175901284
s35,0.008457619031596105
s36,0.008457619031596105
s37,0.013609840359614756
s38,0.015924394421214665
s39,0.023704209419320745
s310,0.008457619031596105
s311,0.008457619031596105
s312,0.010703645673286041
s313,0.021249266937557847
s45,0.004006133698368062
s46,0.004006133698368062
s47,0.005932727293252162
s48,0.007574764434965282
s49,0.01118118429446341
s410,0.004006133698368062
s411,0.004006133698368062
s412,0.005076064509527161
s413,0.007882436421904596
s56,0.005449522317246267
s57,0.00911926464660331
s58,0.010898274712467374
s59,0.014978823929327454
s510,0.005449522317246267
s511,0.005449522317246267
s512,0.006902272035324688
s513,0.010388838602825719
s67,0.00911926464660331
s68,0.010898274712467374
s69,0.014978823929327454
s610,0.005449522317246267
s611,0.005449522317246267
s612,0.006902272035324688
s613,0.010388838602825719
s78,0.027091578915754925
s79,0.02490496429292244
s710,0.00911926464660331
s711,0.00911926464660331
s712,0.011538954782724126
s713,0.01407506998158273
s89,0.034334483232272596
s810,0.010898274712467374
s811,0.010898274712467374
s812,0.01378343814066796
s813,0.020141975845655746
s910,0.014978823929327454
s911,0.014978823929327454
s912,0.02095537690570858
s913,0.032094691068592245
s1011,0.005449522317246267
s1012,0.006902272035324688
s1013,0.010388838602825719
s1112,0.006902272035324688
s1113,0.010388838602825719
s1213,0.013897394422465762
s012,0.02506178430362211
s013,0.04202963880782565
s014,0.016813154991864476
s015,0.02506178430362211
s016,0.02506178430362211
s017,0.0719600069328271
s018,0.058537898337394076
s019,0.04977780283000179
s0110,0.02506178430362211
s0111,0.02506178430362211
s0112,0.03563022904884381
s0113,0.04836952610364612
s023,0.00622624541194611
s024,0.0030374997545205016
s025,0.0043888293931190585
s026,0.0043888293931190585
s027,0.00861981047051407
s028,0.006684886015623222
s029,0.008622793818251524
s0210,0.0043888293931190585
s0211,0.0043888293931190585
s0212,0.005560397353563472
s0213,0.00864089121054121
s034,0.00405374503402
s035,0.00622624541194611
s036,0.00622624541194611
s037,0.011366592234049547
s038,0.009262106067531882
s039,0.011907996075640673
s0310,0.00622624541194611
s0311,0.00622624541194611
s0312,0.007884414760232028
s0313,0.01720941752895118
s045,0.0030374997545205016
s046,0.0030374997545205016
s047,0.005299806029537707
s048,0.00495698483234051
s049,0.006333977682280887
s0410,0.0030374997545205016
s0411,0.0030374997545205016
s0412,0.003849734348575563
s0413,0.0061726933957619995
s056,0.0043888293931190585
s057,0.00861981047051407
s058,0.006684886015623222
s059,0.008622793818251524
s0510,0.0043888293931190585
s0511,0.0043888293931190585
s0512,0.005560397353563472
s0513,0.00864089121054121
s067,0.00861981047051407
s068,0.006684886015623222
s069,0.008622793818251524
s0610,0.0043888293931190585
s0611,0.0043888293931190585
s0612,0.005560397353563472
s0613,0.00864089121054121
s078,0.020693129666034926
s079,0.016866314396197863
s0710,0.00861981047051407
s0711,0.00861981047051407
s0712,0.010908435224342046
s0713,0.013855001195390838
s089,0.012679200510388247
s0810,0.006684886015623222
s0811,0.006684886015623222
s0812,0.008464159879669335
s0813,0.012791915460502887
s0910,0.008622793818251524
s0911,0.008622793818251524
s0912,0.012094428413291832
s0913,0.020043322226705837
s01011,0.0043888293931190585
s01012,0.005560397353563472
s01013,0.00864089121054121
s01112,0.005560397353563472
s01113,0.00864089121054121
s01213,0.011566023336709202
s123,0.05885136072622365
s124,0.023088530495114626
s125,0.03236789162001955
s126,0.03236789162001955
s127,0.07689976538774748
s128,0.10273513766678283
s129,0.08749173239436756
s1210,0.03236789162001955
s1211,0.03236789162001955
s1212,0.04587232629333383
s1213,0.060227870873075746
s134,0.03608698588746035
s135,0.05885136072622365
s136,0.05885136072622365
s137,0.11811312656295338
s138,0.15004017958744703
s139,0.15528854456183647
s1310,0.05885136072622365
s1311,0.05885136072622365
s1312,0.08049733816952911
s1313,0.13730615469294538
s145,0.023088530495114626
s146,0.023088530495114626
s147,0.04942671065312037
s148,0.06891231348444296
s149,0.06421617741303447
s1410,0.023088530495114626
s1411,0.023088530495114626
s1412,0.032220646749032716
s1413,0.04460196483750977
s156,0.03236789162001955
s157,0.07689976538774748
s158,0.10273513766678283
s159,0.08749173239436756
s1510,0.03236789162001955
s1511,0.03236789162001955
s1512,0.04587232629333383
s1513,0.060227870873075746
s167,0.07689976538774748
s168,0.10273513766678283
s169,0.08749173239436756
s1610,0.03236789162001955
s1611,0.03236789162001955
s1612,0.04587232629333383
s1613,0.060227870873075746
s178,0.28959185560223305
s179,0.19275569236389786
s1710,0.07689976538774748
s1711,0.07689976538774748
s1712,0.10693048803317655
s1713,0.10455267908397368
s189,0.2697933000202257
s1810,0.10273513766678283
s1811,0.10273513766678283
s1812,0.14131055527900277
s1813,0.17601169326598717
s1910,0.08749173239436756
s1911,0.08749173239436756
s1912,0.13263670976383848
s1913,0.16685339907107238
s11011,0.03236789162001955
s11012,0.04587232629333383
s11013,0.060227870873075746
s11112,0.04587232629333383
s11113,0.060227870873075746
s11213,0.08882910842314437
s234,0.0055253838175901284
s235,0.008457619031596105
s236,0.008457619031596105
s237,0.013609840359614756
s238,0.015924394421214665
s239,0.023704209419320745
s2310,0.008457619031596105
s2311,0.008457619031596105
s2312,0.010703645673286041
s2313,0.021249266937557847
s245,0.004006133698368062
s246,0.004006133698368062
s247,0.005932727293252162
s248,0.007574764434965282
s249,0.01118118429446341
s2410,0.004006133698368062
s2411,0.004006133698368062
s2412,0.005076064509527161
s2413,0.007882436421904596
s256,0.005449522317246267
s257,0.00911926464660331
s258,0.010898274712467374
s259,0.014978823929327454
s2510,0.005449522317246267
s2511,0.005449522317246267
s2512,0.006902272035324688
s2513,0.010388838602825719
s267,0.00911926464660331
s268,0.010898274712467374
s269,0.014978823929327454
s2610,0.005449522317246267
s2611,0.005449522317246267
s2612,0.006902272035324688
s2613,0.010388838602825719
s278,0.027091578915754925
s279,0.02490496429292244
s2710,0.00911926464660331
s2711,0.00911926464660331
s2712,0.011538954782724126
s2713,0.01407506998158273
s289,0.034334483232272596
s2810,0.010898274712467374
s2811,0.010898274712467374
s2812,0.01378343814066796
s2813,0.020141975845655746
s2910,0.014978823929327454
s2911,0.014978823929327454
s2912,0.02095537690570858
s2913,0.032094691068592245
s21011,0.005449522317246267
s21012,0.006902272035324688
s21013,0.010388838602825719
s21112,0.006902272035324688
s21113,0.010388838602825719
s21213,0.013897394422465762
s345,0.0055253838175901284
s346,0.0055253838175901284
s347,0.008249406505091256
s348,0.009848843615950828
s349,0.015767950174613198
s3410,0.0055253838175901284
s3411,0.0055253838175901284
s3412,0.006998214614926881
s3413,0.015356141153682194
s356,0.008457619031596105
s357,0.013609840359614756
s358,0.015924394421214665
s359,0.023704209419320745
s3510,0.008457619031596105
s3511,0.008457619031596105
s3512,0.010703645673286041
s3513,0.021249266937557847
s367,0.013609840359614756
s368,0.015924394421214665
s369,0.023704209419320745
s3610,0.008457619031596105
s3611,0.008457619031596105
s3612,0.010703645673286041
s3613,0.021249266937557847
s378,0.03392249334858318
s379,0.03779037641853686
s3710,0.013609840359614756
s3711,0.013609840359614756
s3712,0.017200368971741768
s3713,0.03463724125478763
s389,0.0508357805568713
s3810,0.015924394421214665
s3811,0.015924394421214665
s3812,0.02011309441406816
s3813,0.03856050814221973
s3910,0.023704209419320745
s3911,0.023704209419320745
s3912,0.033045397814387534
s3913,0.04874573199131448
s31011,0.008457619031596105
s31012,0.010703645673286041
s31013,0.021249266937557847
s31112,0.010703645673286041
s31113,0.021249266937557847
s31213,0.026800458621749637
s456,0.004006133698368062
s457,0.005932727293252162
s458,0.007574764434965282
s459,0.01118118429446341
s4510,0.004006133698368062
s4511,0.004006133698368062
s4512,0.005076064509527161
s4513,0.007882436421904596
s467,0.005932727293252162
s468,0.007574764434965282
s469,0.01118118429446341
s4610,0.004006133698368062
s4611,0.004006133698368062
s4612,0.005076064509527161
s4613,0.007882436421904596
s478,0.015704593609803155
s479,0.016501171037299513
s4710,0.005932727293252162
s4711,0.005932727293252162
s4712,0.007513318092575996
s4713,0.010207625403911335
s489,0.022988531682758443
s4810,0.007574764434965282
s4811,0.007574764434965282
s4812,0.009588605236980966
s4813,0.014852553707452905
s4910,0.01118118429446341
s4911,0.01118118429446341
s4912,0.014140173300457404
s4913,0.024481100649655668
s41011,0.004006133698368062
s41012,0.005076064509527161
s41013,0.007882436421904596
s41112,0.005076064509527161
s41113,0.007882436421904596
s41213,0.01055354816535867
s567,0.00911926464660331
s568,0.010898274712467374
s569,0.014978823929327454
s5610,0.005449522317246267
s5611,0.005449522317246267
s5612,0.006902272035324688
s5613,0.010388838602825719
s578,0.027091578915754925
s579,0.02490496429292244
s5710,0.00911926464660331
s5711,0.00911926464660331
s5712,0.011538954782724126
s5713,0.01407506998158273
s589,0.034334483232272596
s5810,0.010898274712467374
s5811,0.010898274712467374
s5812,0.01378343814066796
s5813,0.020141975845655746
s5910,0.014978823929327454
s5911,0.014978823929327454
s5912,0.02095537690570858
s5913,0.032094691068592245
s51011,0.005449522317246267
s51012,0.006902272035324688
s51013,0.010388838602825719
s51112,0.006902272035324688
s51113,0.010388838602825719
