set,value
s,0.005449522317246267
s0,0.004572356086831173
s1,0.03236789162001955
s2,0.005449522317246267
s3,0.0023650485035981677
s4,0.005449522317246267
s5,0.00453089090941988
s6,0.005449522317246267
s7,0.00911926464660331
s8,0.0077407623226015505
s9,0.014978823929327454
s10,0.005449522317246267
s11,0.005449522317246267
s12,0.006902272035324688
s13,0.004523232189910161
s01,0.029408794907552285
s02,0.004572356086831173
s03,0.0021492794769366616
s04,0.004572356086831173
s05,0.0045951320004658704
s06,0.004572356086831173
s07,0.008688451709669566
s08,0.0095265186918524
s09,0.012587214632371842
s010,0.004572356086831173
s011,0.004572356086831173
s012,0.0057926302028735435
s013,0.00420896000364952
s12,0.03236789162001955
s13,0.01377268891362361
s14,0.03236789162001955
s15,0.027384839654661142
s16,0.03236789162001955
s17,0.07689976538774748
s18,0.06349221438395256
s19,0.08749173239436756
s110,0.03236789162001955
s111,0.03236789162001955
s112,0.04587232629333383
s113,0.026990284642290224
s23,0.0023650485035981677
s24,0.005449522317246267
s25,0.00453089090941988
s26,0.005449522317246267
s27,0.00911926464660331
s28,0.0077407623226015505
s29,0.014978823929327454
s210,0.005449522317246267
s211,0.005449522317246267
s212,0.006902272035324688
s213,0.004523232189910161
s34,0.0023650485035981677
s35,0.002130029924951169
s36,0.0023650485035981677
s37,0.004544303396624013
s38,0.0026617804529793245
s39,0.003492513032769456
s310,0.0023650485035981677
s311,0.0023650485035981677
s312,0.0029980087776832853
s313,0.0021454039782144376
s45,0.00453089090941988
s46,0.005449522317246267
s47,0.00911926464660331
s48,0.0077407623226015505
s49,0.014978823929327454
s410,0.005449522317246267
s411,0.005449522317246267
s412,0.006902272035324688
s413,0.004523232189910161
s56,0.00453089090941988
s57,0.007078245686470333
s58,0.00570589221344242
s59,0.010641906477709887
s510,0.00453089090941988
s511,0.00453089090941988
s512,0.006156835109419768
s513,0.0037601560828220085
s67,0.00911926464660331
s68,0.0077407623226015505
s69,0.014978823929327454
s610,0.005449522317246267
s611,0.005449522317246267
s612,0.006902272035324688
s613,0.004523232189910161
s78,0.01667960211221139
s79,0.02490496429292244
s710,0.00911926464660331
s711,0.00911926464660331
s712,0.011538954782724126
s713,0.008887750645080178
s89,0.022357347981378298
s810,0.0077407623226015505
s811,0.0077407623226015505
s812,0.009798299904266781
s813,0.007136223957448552
s910,0.014978823929327454
s911,0.014978823929327454
s912,0.02095537690570858
s913,0.009201268068470485
s1011,0.005449522317246267
s1012,0.006902272035324688
s1013,0.004523232189910161
s1112,0.006902272035324688
s1113,0.004523232189910161
s1213,0.00573047155320098
s012,0.029408794907552285
s013,0.013239135726660956
s014,0.029408794907552285
s015,0.029933070872922487
s016,0.029408794907552285
s017,0.0697480213520039
s018,0.07999990161193475
s019,0.07990934389255697
s0110,0.029408794907552285
s0111,0.029408794907552285
s0112,0.041731889136731384
s0113,0.027125267990792002
s023,0.0021492794769366616
s024,0.004572356086831173
s025,0.0045951320004658704
s026,0.004572356086831173
s027,0.008688451709669566
s028,0.0095265186918524
s029,0.012587214632371842
s0210,0.004572356086831173
s0211,0.004572356086831173
s0212,0.0057926302028735435
