set,value
s,0.005449522317246267
s0,0.00043116573107825654
s1,0.03236789162001955
s2,0.005449522317246267
s3,0.002187805733554892
s4,0.0055406627359210845
s5,0.005449522317246267
s6,0.005449522317246267
s7,0.00891978362641237
s8,0.0077407623226015505
s9,0.004104003065534326
s10,0.0038181569704369097
s11,0.004639608892776565
s12,0.006902272035324688
s13,0.0035731319262166305
s01,0.000728226822375225
s02,0.00043116573107825654
s03,0.00022448495628023967
s04,0.00040540886702443993
s05,0.00043116573107825654
s06,0.00043116573107825654
s07,0.00037549678050217
s08,0.0004192324050561635
s09,0.0004092333741569593
s010,0.0004393925176504062
s011,0.0004133662430249692
s012,0.000486909033645011
s013,0.0003888123696014512
s12,0.03236789162001955
s13,0.012751455749547919
s14,0.03289433769403617
s15,0.03236789162001955
s16,0.03354652385937467
s17,0.035569374235843956
s18,0.06349221438395256
s19,0.023413451803172145
s110,0.022863511041491754
s111,0.027104179671022327
s112,0.04587232629333383
s113,0.021416968498856038
s23,0.002187805733554892
s24,0.0055406627359210845
s25,0.005449522317246267
s26,0.005449522317246267
s27,0.00891978362641237
s28,0.0077407623226015505
s29,0.004104003065534326
s210,0.0038181569704369097
s211,0.004639608892776565
s212,0.006902272035324688
s213,0.0035731319262166305
s34,0.002110802495165118
s35,0.002187805733554892
s36,0.002187805733554892
s37,0.0022331920367595626
s38,0.002462354720726976
s39,0.0018568076556729244
s310,0.0014162137273154452
s311,0.0017507001017835354
s312,0.002773462222389534
s313,0.0014349047166843849
s45,0.0055406627359210845
s46,0.0055406627359210845
s47,0.009068433155213591
s48,0.008651486637320805
s49,0.004716653007431847
s410,0.004280361907553023
s411,0.004717268179125476
s412,0.006208518139669456
s413,0.0036330053285994835
s56,0.005449522317246267
s57,0.00891978362641237
s58,0.0077407623226015505
s59,0.004104003065534326
s510,0.0038181569704369097
s511,0.004639608892776565
s512,0.006902272035324688
s513,0.0035731319262166305
s67,0.00891978362641237
s68,0.0077407623226015505
s69,0.004104003065534326
s610,0.005657931411962879
s611,0.004290438297189808
s612,0.006902272035324688
s613,0.0035731319262166305
s78,0.0097443109630753
s79,0.004069094800499605
s710,0.006256097971777172
s711,0.007350576149421107
s712,0.011287146735083457
s713,0.005779649357442262
s89,0.00584093282666329
s810,0.005442701487524654
s811,0.004452901899783679
s812,0.009798299904266781
s813,0.005493179072231094
s910,0.0028742673791097733
s911,0.004016862908030558
s912,0.005199935694381639
s913,0.0023303274122408245
s1011,0.00404276984834225
s1012,0.0048381281098160474
s1013,0.0024818745500881346
s1112,0.005709434128486077
s1113,0.0030412367472051356
s1213,0.004527945315135976
s012,0.000728226822375225
s013,0.00037920281341084755
s014,0.0006847363580667661
s015,0.000728226822375225
s016,0.0006703798814458464
s017,0.0006342278626687239
s018,0.0007285012808682665
s019,0.0006911941358881858
s0110,0.0007421174259182092
s0111,0.0006981725520877528
s0112,0.0008223441001765964
s0113,0.0006567123544836212
s023,0.00022448495628023967
s024,0.00040540886702443993
s025,0.00043116573107825654
s026,0.00043116573107825654
s027,0.00037549678050217
s028,0.0004192324050561635
s029,0.0004092333741569593
s0210,0.0004393925176504062
s0211,0.0004133662430249692
s0212,0.000486909033645011
s0213,0.0003888123696014512
s034,0.00020026166823355497
s035,0.00022448495628023967
s036,0.00022448495628023967
s037,0.0002081347084714943
s038,0.000218270661985015
s039,0.00021306370903513992
s0310,0.00022876910698840688
s0311,0.00021102036112739006
s0312,0.0002535142922245184
s0313,0.00019166387805262145
s045,0.00040540886702443993
s046,0.00040540886702443993
s047,0.0003530642788139721
s048,0.0004154664151845803
s049,0.00035847494970218496
s0410,0.00041000146462037864
s0411,0.0003886722666123177
s0412,0.00045782371617209856
s0413,0.0003655846740565563
s056,0.00043116573107825654
s057,0.00037549678050217
s058,0.0004192324050561635
s059,0.0004092333741569593
s0510,0.0004393925176504062
s0511,0.0004133662430249692
s0512,0.000486909033645011
s0513,0.0003888123696014512
s067,0.00037549678050217
s068,0.0004192324050561635
s069,0.0004092333741569593
s0610,0.0030721520469074995
s0611,0.0004133662430249692
s0612,0.000486909033645011
s0613,0.0003888123696014512
s078,0.00036510363506483593
s079,0.0003558125063260009
s0710,0.000382661791482347
s0711,0.0003599946038640189
s0712,0.00042404597074245507
s0713,0.00035737016585531784
s089,0.0003979068258986051
s0810,0.00042723159708974405
s0811,0.000326705193481213
s0812,0.00047343363716177076
s0813,0.0003941315244798508
s0910,0.0004170418586101814
s0911,0.000407638550156473
s0912,0.0004621424608549446
s0913,0.0003455116428847198
s01011,0.00047987397300358343
s01012,0.0004961988931166675
s01013,0.0003760724598384895
s01112,0.00046680941177433766
s01113,0.00037276067123480014
s01213,0.00043908241910227077
s123,0.012751455749547919
s124,0.03289433769403617
s125,0.03236789162001955
s126,0.03354652385937467
s127,0.035569374235843956
s128,0.06349221438395256
s129,0.023413451803172145
s1210,0.022863511041491754
s1211,0.027104179671022327
s1212,0.04587232629333383
s1213,0.021416968498856038
s134,0.012307234270817107
s135,0.012751455749547919
s136,0.013553459954537753
s137,0.008379741589932072
s138,0.019539984064107577
s139,0.010335320287805396
s1310,0.008285226573547223
s1311,0.010013176040032198
s1312,0.018225734612686395
s1313,0.008391591985162577
s145,0.03289433769403617
s146,0.034091464355101964
s147,0.03614594558447349
s148,0.07049625181768107
s149,0.026830976839055932
s1410,0.025572058074067275
s1411,0.027547451610858528
s1412,0.041425041543929175
s1413,0.02176931083969277
s156,0.03354652385937467
s157,0.035569374235843956
s158,0.06349221438395256
s159,0.023413451803172145
s1510,0.022863511041491754
s1511,0.027104179671022327
s1512,0.04587232629333383
s1513,0.021416968498856038
s167,0.03686014325383572
s168,0.0657272123178135
s169,0.024274200129361777
s1610,0.034791872389752045
s1611,0.021869736061804698
s1612,0.04751855526798895
s1613,0.022205989064754836
s178,0.04749561496873279
s179,0.015705147320670056
s1710,0.025149355895039475
s1711,0.028851424459690325
s1712,0.04582592258700985
s1713,0.023267734338622295
s189,0.04640138340312903
s1810,0.04540007819866599
s1811,0.036661246344277684
s1812,0.0887906771863395
s1813,0.04464632325879457
s1910,0.016493599710833622
s1911,0.023537456240734465
s1912,0.0333105511288067
s1913,0.013403399608743932
s11011,0.0236862680336787
s11012,0.03253588973100263
s11013,0.014957896332396973
s11112,0.03649751209110319
s11113,0.017901165277450053
s11213,0.03049648848628228
s234,0.002110802495165118
s235,0.002187805733554892
s236,0.002187805733554892
s237,0.0022331920367595626
s238,0.002462354720726976
s239,0.0018568076556729244
s2310,0.0014162137273154452
s2311,0.0017507001017835354
s2312,0.002773462222389534
s2313,0.0014349047166843849
s245,0.0055406627359210845
s246,0.0055406627359210845
s247,0.009068433155213591
s248,0.008651486637320805
s249,0.004716653007431847
s2410,0.004280361907553023
s2411,0.004717268179125476
s2412,0.006208518139669456
s2413,0.0036330053285994835
s256,0.005449522317246267
s257,0.00891978362641237
s258,0.0077407623226015505
s259,0.004104003065534326
s2510,0.0038181569704369097
s2511,0.004639608892776565
s2512,0.006902272035324688
s2513,0.0035731319262166305
s267,0.00891978362641237
s268,0.0077407623226015505
s269,0.004104003065534326
s2610,0.005657931411962879
s2611,0.004290438297189808
s2612,0.006902272035324688
s2613,0.0035731319262166305
s278,0.0097443109630753
