set,value
s,0.005449522317246267
s0,0.005680440451733341
s1,0.03236789162001955
s2,0.005449522317246267
s3,0.008457619031596105
s4,0.00492797269980676
s5,0.00453089090941988
s6,0.005449522317246267
s7,0.009221638891221729
s8,0.00482780774132135
s9,0.005449522317246267
s10,0.005449522317246267
s11,0.005449522317246267
s12,0.006902272035324688
s13,0.005449522317246267
s01,0.034159862135563324
s02,0.005680440451733341
s03,0.008814872552640136
s04,0.005136904831973976
s05,0.004723067801848934
s06,0.005680440451733341
s07,0.011632918632620495
s08,0.005032514639464996
s09,0.005680440451733341
s010,0.005680440451733341
s011,0.005680440451733341
s012,0.007194303706939043
s013,0.005680440451733341
s12,0.03236789162001955
s13,0.05885136072622365
s14,0.02934612107538375
s15,0.027384839654661142
s16,0.03236789162001955
s17,0.03879450389265956
s18,0.027616048031471743
s19,0.03236789162001955
s110,0.03236789162001955
s111,0.03236789162001955
s112,0.04587232629333383
s113,0.03236789162001955
s23,0.008457619031596105
s24,0.00492797269980676
s25,0.00453089090941988
s26,0.005449522317246267
s27,0.009221638891221729
s28,0.00482780774132135
s29,0.005449522317246267
s210,0.005449522317246267
s211,0.005449522317246267
s212,0.006902272035324688
s213,0.005449522317246267
s34,0.007650392367664462
s35,0.00595671624845009
s36,0.008457619031596105
s37,0.012961080016239643
s38,0.007405829961824569
s39,0.008457619031596105
s310,0.008457619031596105
s311,0.008457619031596105
s312,0.010703645673286041
s313,0.008457619031596105
s45,0.004096897265541002
s46,0.00492797269980676
s47,0.00834210482858424
s48,0.0045558759077834335
s49,0.00492797269980676
s410,0.00492797269980676
s411,0.00492797269980676
s412,0.006242558881619056
s413,0.00492797269980676
s56,0.00453089090941988
s57,0.0072548833191191184
s58,0.004013556441390559
s59,0.00453089090941988
s510,0.00453089090941988
s511,0.00453089090941988
s512,0.006156835109419768
s513,0.00453089090941988
s67,0.009221638891221729
s68,0.00482780774132135
s69,0.005449522317246267
s610,0.005449522317246267
s611,0.005449522317246267
s612,0.006902272035324688
s613,0.005449522317246267
s78,0.008173114905106199
s79,0.009221638891221729
s710,0.009221638891221729
s711,0.009221638891221729
s712,0.010037833059950572
s713,0.009221638891221729
s89,0.00482780774132135
s810,0.00482780774132135
s811,0.00482780774132135
s812,0.005864047065491832
s813,0.00482780774132135
s910,0.005449522317246267
s911,0.005449522317246267
s912,0.006902272035324688
s913,0.005449522317246267
s1011,0.005449522317246267
s1012,0.006902272035324688
s1013,0.005449522317246267
s1112,0.006902272035324688
s1113,0.005449522317246267
s1213,0.006902272035324688
s012,0.034159862135563324
s013,0.06201555647893674
s014,0.03097615396824173
s015,0.028909177565684473
s016,0.034159862135563324
s017,0.04921068004232611
s018,0.02915287006796628
s019,0.034159862135563324
s0110,0.034159862135563324
s0111,0.034159862135563324
s0112,0.048374560788218994
s0113,0.034159862135563324
s023,0.008814872552640136
s024,0.005136904831973976
s025,0.004723067801848934
s026,0.005680440451733341
s027,0.011632918632620495
s028,0.005032514639464996
s029,0.005680440451733341
s0210,0.005680440451733341
s0211,0.005680440451733341
s0212,0.007194303706939043
s0213,0.005680440451733341
s034,0.00797382248934157
s035,0.006208992051770344
s036,0.008814872552640136
s037,0.017139954183057634
s038,0.007719001318496764
s039,0.008814872552640136
s0310,0.008814872552640136
s0311,0.008814872552640136
s0312,0.011154705031585225
s0313,0.008814872552640136
s045,0.004270745371220882
s046,0.005136904831973976
s047,0.010525846745621518
s048,0.00474910747855803
s049,0.005136904831973976
s0410,0.005136904831973976
s0411,0.005136904831973976
s0412,0.006506861302916034
s0413,0.005136904831973976
s056,0.004723067801848934
s057,0.008788405186413424
s058,0.004183882912207063
s059,0.004723067801848934
s0510,0.004723067801848934
s0511,0.004723067801848934
s0512,0.0064175315278605476
s0513,0.004723067801848934
s067,0.011632918632620495
s068,0.005032514639464996
s069,0.005680440451733341
s0610,0.005680440451733341
s0611,0.005680440451733341
s0612,0.007194303706939043
s0613,0.005680440451733341
s078,0.010313079798069157
s079,0.011632918632620495
s0710,0.011632918632620495
s0711,0.011632918632620495
s0712,0.012659804759084767
s0713,0.011632918632620495
s089,0.005032514639464996
s0810,0.005032514639464996
s0811,0.005032514639464996
s0812,0.006112422323961764
s0813,0.005032514639464996
s0910,0.005680440451733341
s0911,0.005680440451733341
s0912,0.007194303706939043
s0913,0.005680440451733341
s01011,0.005680440451733341
s01012,0.007194303706939043
s01013,0.005680440451733341
s01112,0.007194303706939043
