set,value
s,0.005449522317246267
s0,0.004716864111748786
s1,0.03236789162001955
s2,0.005449522317246267
s3,0.0024964494488132864
s4,0.006295721487094132
s5,0.00453089090941988
s6,0.005449522317246267
s7,0.00911926464660331
s8,0.0077407623226015505
s9,0.014978823929327454
s10,0.005449522317246267
s11,0.005449522317246267
s12,0.006902272035324688
s13,0.004523232189910161
s01,0.03031434707299219
s02,0.004716864111748786
s03,0.002895029926268727
s04,0.004243816593042484
s05,0.006127609185281478
s06,0.004716864111748786
s07,0.008889891238495594
s08,0.00982605604823254
s09,0.01298172653045625
s010,0.004716864111748786
s011,0.004716864111748786
s012,0.005975473136009795
s013,0.004133218865102942
s12,0.03236789162001955
s13,0.014528662675714715
s14,0.03855634152816698
s15,0.027384839654661142
s16,0.03236789162001955
s17,0.07689976538774748
s18,0.06349221438395256
s19,0.08749173239436756
s110,0.03236789162001955
s111,0.03236789162001955
s112,0.04587232629333383
s113,0.026990284642290224
s23,0.0024964494488132864
s24,0.006295721487094132
s25,0.00453089090941988
s26,0.005449522317246267
s27,0.00911926464660331
s28,0.0077407623226015505
s29,0.014978823929327454
s210,0.005449522317246267
s211,0.005449522317246267
s212,0.006902272035324688
s213,0.004523232189910161
s34,0.003098363874356947
s35,0.002248402780337437
s36,0.0024964494488132864
s37,0.004796200591669194
s38,0.00280962125104138
s39,0.003686323895323835
s310,0.0024964494488132864
s311,0.0024964494488132864
s312,0.0031644651395932215
s313,0.002264629281931526
s45,0.005966715529975111
s46,0.006295721487094132
s47,0.009988366735085193
s48,0.009327526988336202
s49,0.017958246353431972
s410,0.006295721487094132
s411,0.006295721487094132
s412,0.007053943906442721
s413,0.0052263533258429945
s56,0.00453089090941988
s57,0.007078245686470333
s58,0.00570589221344242
s59,0.010641906477709887
s510,0.00453089090941988
s511,0.00453089090941988
s512,0.006156835109419768
s513,0.0037601560828220085
s67,0.00911926464660331
s68,0.0077407623226015505
s69,0.014978823929327454
s610,0.005449522317246267
s611,0.005449522317246267
s612,0.006902272035324688
s613,0.004523232189910161
s78,0.01667960211221139
s79,0.02490496429292244
s710,0.00911926464660331
s711,0.00911926464660331
s712,0.011538954782724126
s713,0.008887750645080178
s89,0.022357347981378298
s810,0.0077407623226015505
s811,0.0077407623226015505
s812,0.009798299904266781
s813,0.007136223957448552
s910,0.014978823929327454
s911,0.014978823929327454
s912,0.02095537690570858
s913,0.009201268068470485
s1011,0.005449522317246267
s1012,0.006902272035324688
s1013,0.004523232189910161
s1112,0.006902272035324688
s1113,0.004523232189910161
s1213,0.00573047155320098
s012,0.03031434707299219
s013,0.017764307785804716
s014,0.02794060006849753
s015,0.0395797532772696
s016,0.03031434707299219
s017,0.07126334317811807
s018,0.08233110806941667
s019,0.08223814737356264
s0110,0.03031434707299219
s0111,0.03031434707299219
s0112,0.04300008175337152
s0113,0.026648178700243313
s023,0.002895029926268727
s024,0.004243816593042484
s025,0.006127609185281478
s026,0.004716864111748786
s027,0.008889891238495594
s028,0.00982605604823254
s029,0.01298172653045625
s0210,0.004716864111748786
s0211,0.004716864111748786
s0212,0.005975473136009795
s0213,0.004133218865102942
s034,0.002619196218924453
s035,0.003967738372481345
s036,0.002895029926268727
s037,0.005244925858892892
s038,0.0047192190621017215
s039,0.00427406447425484
s0310,0.002895029926268727
s0311,0.002895029926268727
s0312,0.003669307967109354
s0313,0.002648627809200558
s045,0.007148595469812021
s046,0.004243816593042484
s047,0.007589649278836827
s048,0.006329028065144904
s049,0.012151767345633934
s0410,0.004243816593042484
s0411,0.004243816593042484
s0412,0.004756101533829076
s0413,0.003718485603461543
s056,0.005325211084720691
s057,0.010764059779384137
s058,0.007738808212896925
s059,0.014361121846760085
s0510,0.006127609185281478
s0511,0.006127609185281478
s0512,0.0076382616696451505
s0513,0.005370346070018588
s067,0.008889891238495594
s068,0.00982605604823254
s069,0.01298172653045625
s0610,0.004716864111748786
s0611,0.004716864111748786
s0612,0.005975473136009795
s0613,0.004133218865102942
s078,0.02269651231687728
s079,0.024288271616132836
s0710,0.008889891238495594
s0711,0.008889891238495594
s0712,0.01124941078310378
s0713,0.009145538546250203
s089,0.028268046120071503
s0810,0.00982605604823254
s0811,0.00982605604823254
s0812,0.012430932272347579
s0813,0.009563326190624914
s0910,0.01298172653045625
s0911,0.01298172653045625
s0912,0.016068279095893208
s0913,0.009045514070333114
s01011,0.004716864111748786
s01012,0.005975473136009795
s01013,0.004133218865102942
s01112,0.005975473136009795
s01113,0.004133218865102942
s01213,0.0052369122529462575
s123,0.014528662675714715
s124,0.03855634152816698
s125,0.027384839654661142
s126,0.03236789162001955
s127,0.07689976538774748
s128,0.06349221438395256
s129,0.08749173239436756
s1210,0.03236789162001955
s1211,0.03236789162001955
s1212,0.04587232629333383
s1213,0.026990284642290224
s134,0.019319101092008753
s135,0.013272810955033751
s136,0.014528662675714715
s137,0.03550954426342524
s138,0.022242011843725304
s139,0.022015483104688597
s1310,0.014528662675714715
s1311,0.014528662675714715
s1312,0.020749871543676107
s1313,0.013194310849816822
s145,0.037072546713908396
s146,0.03855634152816698
s147,0.08649917062514312
s148,0.07820464188509717
s149,0.10678255851347028
s1410,0.03855634152816698
s1411,0.03855634152816698
s1412,0.04848179956742965
s1413,0.032184782132675505
s156,0.027384839654661142
s157,0.0613736407365345
s158,0.046903757814576584
s159,0.06430421956250595
s1510,0.027384839654661142
s1511,0.027384839654661142
s1512,0.041616357282047434
s1513,0.022815597240314244
s167,0.07689976538774748
s168,0.06349221438395256
s169,0.08749173239436756
s1610,0.03236789162001955
s1611,0.03236789162001955
s1612,0.04587232629333383
s1613,0.026990284642290224
s178,0.16385838272798567
s179,0.19275569236389786
s1710,0.07689976538774748
s1711,0.07689976538774748
s1712,0.10693048803317655
s1713,0.07507786433625943
s189,0.16579245397061665
s1810,0.06349221438395256
s1811,0.06349221438395256
s1812,0.0887906771863395
s1813,0.05879157702972299
s1910,0.08749173239436756
s1911,0.08749173239436756
s1912,0.13263670976383848
s1913,0.055315529842758615
s11011,0.03236789162001955
s11012,0.04587232629333383
s11013,0.026990284642290224
s11112,0.04587232629333383
s11113,0.026990284642290224
s11213,0.03833998841728835
s234,0.003098363874356947
s235,0.002248402780337437
s236,0.0024964494488132864
s237,0.004796200591669194
s238,0.00280962125104138
s239,0.003686323895323835
s2310,0.0024964494488132864
s2311,0.0024964494488132864
s2312,0.0031644651395932215
s2313,0.002264629281931526
s245,0.005966715529975111
s246,0.006295721487094132
s247,0.009988366735085193
s248,0.009327526988336202
s249,0.017958246353431972
s2410,0.006295721487094132
s2411,0.006295721487094132
s2412,0.007053943906442721
s2413,0.0052263533258429945
s256,0.00453089090941988
s257,0.007078245686470333
s258,0.00570589221344242
s259,0.010641906477709887
s2510,0.00453089090941988
s2511,0.00453089090941988
s2512,0.006156835109419768
s2513,0.0037601560828220085
s267,0.00911926464660331
s268,0.0077407623226015505
s269,0.014978823929327454
s2610,0.005449522317246267
s2611,0.005449522317246267
s2612,0.006902272035324688
s2613,0.004523232189910161
s278,0.01667960211221139
s279,0.02490496429292244
s2710,0.00911926464660331
s2711,0.00911926464660331
s2712,0.011538954782724126
s2713,0.008887750645080178
s289,0.022357347981378298
s2810,0.0077407623226015505
s2811,0.0077407623226015505
s2812,0.009798299904266781
s2813,0.007136223957448552
s2910,0.014978823929327454
s2911,0.014978823929327454
s2912,0.02095537690570858
s2913,0.009201268068470485
s21011,0.005449522317246267
s21012,0.006902272035324688
s21013,0.004523232189910161
s21112,0.006902272035324688
s21113,0.004523232189910161
s21213,0.00573047155320098
s345,0.0029687215844899258
s346,0.003098363874356947
s347,0.005949296794158886
s348,0.0036389769850411462
s349,0.0047560216655341825
s3410,0.003098363874356947
s3411,0.003098363874356947
s3412,0.003472859725443241
s3413,0.002810807464745197
s356,0.002248402780337437
s357,0.004578298476671715
s358,0.0025305368401120198
s359,0.003320445107684763
s3510,0.002248402780337437
s3511,0.002248402780337437
s3512,0.0030577749751836804
s3513,0.0020395691180852002
s367,0.004796200591669194
s368,0.00280962125104138
s369,0.003686323895323835
s3610,0.0024964494488132864
s3611,0.0024964494488132864
s3612,0.0031644651395932215
s3613,0.002264629281931526
s378,0.006471701763398501
s379,0.007074423977176937
s3710,0.004796200591669194
s3711,0.004796200591669194
s3712,0.006075849874124169
s3713,0.004560917443297773
s389,0.004213348125051855
s3810,0.00280962125104138
s3811,0.00280962125104138
s3812,0.003561138256121674
s3813,0.002656963999409403
s3910,0.003686323895323835
s3911,0.003686323895323835
s3912,0.005180866129091877
s3913,0.003000271335901717
s31011,0.0024964494488132864
s31012,0.0031644651395932215
s31013,0.002264629281931526
s31112,0.0031644651395932215
